Gene,P_all,P_sub,P_vis,P_status,P_location,P_interaction
VPS33B,0.103772143999288,0.11147157343974,0.501888749279515,0.113389841337161,0.577884376051649,0.521100374133332
LINC01197,0.0582062182769658,0.019767425469517,0.571216833080869,0.0564299505756491,0.511186358747725,0.258864183681724
TTC23,0.638643623723691,0.832001254005722,0.478288279237729,0.634510980720204,0.805314237210892,0.491274671536276
ADAMTS17,0.537167652308422,0.920808846014645,0.219387079025109,0.357902110048917,0.000324351847862648,0.318664429427069
CHSY1,0.502435276245503,0.726986296503783,0.630745794637447,0.544699131479683,1.99261806970045e-05,0.892886349455578
SELENOS,0.124180657747202,0.267332324659869,0.250272867125981,0.103954744177725,0.151658394386614,0.871084949671043
TARSL2,0.117204547608683,0.794245372981965,0.0202348538354818,0.128682552847642,0.451850090418461,0.064944704132277
ARHGAP11B,0.659956874287595,0.549428458994683,0.803185122038892,0.735387412174306,0.00766841227219021,0.514200377956948
LOC100288637,0.207289563068763,0.605697608910786,0.240562988334567,0.223463060174876,0.0233966575592671,0.68262606044864
GOLGA8N,0.710223304596185,0.99179772756435,0.517186942040866,0.691423324372407,0.5605967390465,0.696931497193253
LINC02345,0.943911527726274,0.804127454122915,0.986861740233863,0.831653869846171,0.00924294420733647,0.841018716673165
BUB1B,0.988149081587421,0.999242544262851,0.668700571885566,0.871720432195021,0.000955751811276996,0.878184795022885
IVD,0.0843551675875009,0.399701177515339,0.0540848818713679,0.0731450857541457,0.223777938466992,0.795294632557746
CHAC1,0.715183445458638,0.526111834829567,0.962431019492008,0.673236736386391,0.265730798837432,0.612787381275076
GANC,0.253531113653658,0.523429714083829,0.390629331468496,0.276178897040193,0.2575653547632,0.85115095110971
CAPN3,0.642336788298795,0.934130883430243,0.360638055413878,0.541739423243733,0.0217177603990955,0.489051945791597
TMEM62,0.52015059488609,0.212074109258639,0.805607567822893,0.556289857363853,0.260881657370584,0.314440335085703
CCNDBP1,0.54583201575422,0.624229036251711,0.402399841837589,0.573056104080137,0.472994236471503,0.344551144655993
SERF2-C15ORF63,0.374052620657759,0.632486427505328,0.431167571443519,0.362533112334003,0.540694063270238,0.869934804393761
TRIM69,0.0664482888538354,0.12675554911985,0.333661829288778,0.071025726714112,0.942172909269789,0.589992843357702
HMGN2P46,0.0292461716952701,0.000171716496505698,0.790580455286989,0.0317094322142754,0.100716896048748,0.0590158613819177
BLOC1S6,0.38451601469092,0.12398692561219,0.944483010896698,0.336683164710048,0.126712879369128,0.37172697782264
SQOR,0.217641287761995,0.181489916211278,0.706068367597477,0.229463750139758,0.00697351672528099,0.48564193795901
DTWD1,0.943573327670887,0.875270422118073,0.831725469298068,0.971098491886305,0.499002558027268,0.794035590496203
MAPK6,0.815792984977769,0.770891329415667,0.996680697420258,0.856011575737478,0.307731488189978,0.845517916848742
RNF111,0.591601549715411,0.0163281168603599,0.232195962325853,0.605999073059808,0.788165148725783,0.0137645427115845
PLEKHO2,0.947082472313149,0.920216663565642,0.766804963027679,0.841144882279588,0.0132720701115668,0.767013079855535
ANKDD1A,0.492296042299599,0.175078019017487,0.695734182011092,0.511887893180276,0.648993632504033,0.206375013351442
SCAMP5,0.634014031219041,0.337792391740723,0.897358397556008,0.495119391095084,0.003366241700339,0.61669422953657
UBE2Q2P2,0.331849331322127,0.437642362722106,0.359536407843747,0.223377590335702,0.00403330459066094,0.792386077098594
SEMA4B,0.835519277678402,0.627106778683949,0.637918512481527,0.965407931964299,0.000226617252111564,0.493905874143149
LINC02207,0.396104093549324,0.178181946554029,0.536204246342809,0.148549946991324,8.27773714976933e-07,0.491737160646748
MCTP2,0.805987519544096,0.350525780857706,0.773947175538703,0.609756773028223,0.000114519239752776,0.356868867199569
CHRFAM7A,0.503020554600693,0.588691267451013,0.700991393297463,0.520252191041721,0.714364715384913,0.964191067258206
WHAMMP1,0.765337329061191,0.646235346020464,0.888348396583642,0.816960722513983,0.163680148917094,0.659966419656852
GPR176,0.880097689850139,0.937580012809473,0.732283488067415,0.87873612290586,0.937486040130475,0.788988801588142
CATSPER2,0.984668837775459,0.436939284950486,0.416035691302534,0.947894977997482,0.0956790356745969,0.258090264849669
GATM,0.89621857909148,0.784326397799072,0.567847877006175,0.799837393409835,0.0252065744986492,0.546888960614501
RAB27A,0.53307552246007,0.99114145324403,0.53352726340713,0.591522955493104,0.00551289907733117,0.605303251650855
DNAAF4,0.574092900336388,0.480825651443957,0.976034857855798,0.607338749097152,0.35328513292519,0.62375322290923
PARP16,0.562531980318016,0.42426034839507,0.903553440473645,0.536749082287551,0.403810731169158,0.648684423491384
INTS14,0.105672317791253,0.0807956730545571,0.68837799394547,0.116123782796008,0.116821028382698,0.266189317416986
TIPIN,0.597287429267401,0.287362761311726,0.929951880931948,0.483300707592854,0.0108631742518327,0.390320371133045
HEXA,0.237218135820485,0.100189254233562,0.841468792705601,0.260005083284698,0.144848545678678,0.144098847742302
PTPN9,0.118007251649324,0.975841320208295,0.00661709168180402,0.0591441283950208,0.00257076546787447,0.0702071104549898
SNUPN,0.759146215101553,0.610256877549852,0.527279063771536,0.794584142692009,0.36960164677439,0.423498139869952
CHRNB4,0.446819138577774,0.61603120074574,0.513810827839829,0.401003918539573,0.161841913245801,0.871862939181135
ST20-MTHFS,0.934471145934508,0.594866973482186,0.732744523646372,0.966546979278753,0.0127663127424446,0.550467220541565
MTHFS,0.980356090898586,0.526462304137794,0.793870053898091,0.881713314200833,0.0184066611367791,0.557006812587972
HDGFL3,0.673924293735793,0.128532439491384,0.0879653338451629,0.580616850434986,0.0312675332958865,0.0239923468323503
UBE2Q2P1,0.467616019687418,0.901794367814732,0.304996926395203,0.491364465537917,0.526070665215298,0.413299929439963
MRPL46,0.932327713854614,0.99047714247053,0.957057068445051,0.960975552525358,0.482045468843304,0.976275207037265
DET1,0.149297084408102,0.422705757240531,0.233151553527596,0.143627259213479,0.00146224960778889,0.676010246351872
ARPIN-AP3S2,0.949933915018129,0.706587218586699,0.893777078640665,0.925967992055196,0.540303383818554,0.74693633592475
FAM174B,0.170883098800328,0.404832359694325,0.247287152836887,0.147489744881924,8.22149548410724e-05,0.634405832070459
LINC00923,0.812699925340162,0.955820583390783,0.845033639279837,0.85153413723778,0.326425396743056,0.918901466690545
LYSMD4,0.770481943144004,0.479572578640879,0.781233069673716,0.780231108719432,0.863943134652102,0.482158937449925
PRKXP1,0.0527510631180832,0.142423859338429,0.125072317494203,0.0302483225463025,0.0174939606963116,0.991597645646982
LINS1,0.569250753313624,0.620596511652501,0.181233696854875,0.580461428534189,0.867218304867474,0.208253878500513
SNRNP25,0.785571472867044,0.7271489122629,0.759043536572533,0.9216902153018,1.36071421364983e-05,0.63667931193091
MPG,0.274001515627793,0.661293386555187,0.305240858993192,0.286825831630636,0.00192333461134973,0.694074226024301
HBA1,0.135679469867359,0.15070222994217,0.260238250725719,0.0792825624399254,0.00677950267073655,0.924305472317336
MSLN,0.404089882520948,0.332219843364285,0.151299985716253,0.103044511186737,9.84958012754259e-09,0.259933387244471
WDR90,0.788105752716889,0.98072560704667,0.843819186499563,0.889577165714758,0.00247418979754759,0.871794614186261
STUB1,0.776338625318558,0.548468810796087,0.550337395004428,0.818179053529606,0.278916963503377,0.418574571718098
FAM173A,0.259368392053583,0.387265460520571,0.498416297455662,0.265409541011161,0.962631023398335,0.843538564773265
TPSD1,0.696733367573225,0.979425961232959,0.578272831661522,0.708337968454756,0.838912218709958,0.756075923535627
TMEM204,0.792895053293462,0.326058272694162,0.688891978665441,0.75644189334902,0.338054856677509,0.341156831330115
FAHD1,0.177133346417166,0.243794910705019,0.572878913707208,0.193923745492595,0.313717878449008,0.4879043451245
NDUFB10,0.787002052659437,0.925836990678201,0.640584917531357,0.682914476438949,0.0191664757517138,0.800255653090891
SLC9A3R2,0.093982016472378,0.111883614108496,0.473586015814256,0.104149935306457,0.200705299002676,0.529943634276503
TSC2,0.752978873009427,0.666929025643534,0.370852639950398,0.736610410008957,0.614989634341155,0.352431205949826
MLST8,0.825677236003173,0.447123178790435,0.575209509930331,0.888842275575978,0.0924778172459871,0.34303612823693
CCNF,0.548182454178942,0.939047368912942,0.477390695305161,0.593582581402639,6.32753385041991e-07,0.700164458736302
PRSS21,0.0443024673490232,0.212442325462748,0.132124140277879,0.0498686713867116,0.337217019668488,0.914428318438343
THOC6,0.661974147174338,0.985888396370054,0.516820788858306,0.687383724423176,0.540891755018709,0.684726324486821
MMP25,0.702874222858898,0.486337800658441,0.943247408889766,0.54671413315686,0.00141035697813217,0.590064872941417
IL32,0.692013089400098,0.682420710498781,0.973344453972651,0.761927594372881,0.0266929719923665,0.720961973034064
ZNF75A,0.772940061103606,0.488609279019637,0.418389152503082,0.764758549874982,0.770252390325524,0.29384772458433
GLIS2,0.878026420076074,0.741822027801719,0.661703125227843,0.924840333759364,0.236522523234053,0.586305531422185
VASN,0.47791717025839,0.728471334309797,0.130892668071909,0.513696531232104,0.231435133371782,0.239009162688725
DNAJA3,0.172001716197685,0.289085685297025,0.306925646438634,0.135056976397312,0.0706866663810471,0.764655951436147
HMOX2,0.352807088628894,0.682495701858969,0.440785183944118,0.378230245097885,0.369460495994724,0.728562004976502
ATF7IP2,0.48358699527685,0.444411640514995,0.641774969101956,0.441748875992739,0.203746979442698,0.965963452402032
NUBP1,0.992225697841364,0.408599803399253,0.727651487971768,0.908068494210007,0.0409541669349119,0.46743750199727
CIITA,0.816282489292007,0.949506815037799,0.62664683817889,0.786954246663271,0.432551400549744,0.725102710080537
ERCC4,0.883057287173511,0.708656483653686,0.709328832885711,0.979953659432815,0.0109164335146799,0.593943943131517
MRTFB,0.599942264621464,0.287452806419466,0.992018207439964,0.436451101678658,0.000905742913317906,0.407522513306583
NOMO1,0.900650917831611,0.666535133199013,0.604131117717547,0.889842710659467,2.00147254514476e-07,0.501345300208964
TMC7,0.0477368267029609,0.0424819845305257,0.375291707689923,0.0339470197183337,0.0699737061271072,0.300263039863854
CCP110,0.756742513298028,0.453347915646966,0.828578664696062,0.784318542625609,0.505438839926188,0.524332033748666
VPS35L,0.729561904301917,0.581658721313739,0.864989433657849,0.6703936120241,0.140382063921859,0.886304425747136
IQCK,0.341551470648233,0.444018218631475,0.591080699339475,0.37443023067736,0.0423342392685708,0.984323243567971
ACSM5,0.224677456037222,0.28059905954459,0.579133838798463,0.236064290760236,0.795396630510087,0.646265932189681
REXO5,0.372711443069494,0.706080175338925,0.469508291755689,0.407769000522187,0.0869158890183084,0.711092739261323
LYRM1,0.947951129142859,0.885865537822504,0.967888409119984,0.954550218380573,0.0150919390692203,0.901852027280655
TMEM159,0.647493154939364,0.842729504099123,0.33532772275934,0.364586255862782,1.17271722653484e-06,0.537092549044134
CRYM-AS1,0.239504704820015,0.432952557759663,0.293465549157573,0.212326796247149,1.74842815113758e-05,0.858225186474501
OTOA,0.3607217834738,0.193873542818203,0.853925298675295,0.395536998836754,0.0514770980857298,0.568840233762871
HS3ST2,0.307739671662369,0.954264709998605,0.0362815683494252,0.175665135793018,0.000656933136803443,0.227327014838787
SCNN1B,0.891489369238758,0.656768489441413,0.600533514368996,0.980537258996854,0.020602869368802,0.496037087283936
UBFD1,0.510131450186491,0.743674173446074,0.585127401468934,0.519632285799758,0.917098003513556,0.843755108468649
PLK1,0.753642275818572,0.57517343996459,0.399032698820731,0.895555918067716,1.97252552942611e-07,0.372480475178154
PRKCB,0.481556771003897,0.209529292192707,0.80047864158286,0.333321455938912,0.00133605264613672,0.54793618943272
LCMT1,0.813047949659699,0.750417177408376,0.4396217086157,0.749793719500594,0.123723889781035,0.447754814671398
IL21R,0.31304729355446,0.0928203793848029,0.970090547101809,0.245373285892967,0.0350248255694556,0.241639567499749
APOBR,0.46525443931519,0.297961466829414,0.797990049528237,0.442889993375065,0.408661317593665,0.722268131626058
LOC606724,0.851156495388493,0.571539436736437,0.644954269230961,0.98657794377789,0.000175561466300241,0.468935155227029
ZG16,0.846505499315511,0.37554959512387,0.688681759228596,0.817677209734065,0.446003485700079,0.379791769880468
KIF22,0.32318921152235,0.927288456024106,0.302702377520046,0.350131645333057,0.00746941639737081,0.431462097606206
ASPHD1,0.26236834040554,0.633125773007878,0.179441114768664,0.259075172596927,0.000225630600619665,0.813215292205067
TAOK2,0.962998143079114,0.313828549856133,0.528786589615328,0.872371489389402,0.0304123242151851,0.252209143315626
ALDOA,0.588555989249066,0.865470447624537,0.661856099433795,0.651958575519479,0.0137012886694357,0.840953429218717
PPP4C,0.436465998720871,0.671483696036157,0.537574478809255,0.447527815064325,0.879979288639634,0.770213639892877
MYLPF,0.0553462491941807,0.00653728486199522,0.661625440317278,0.0456035386300611,0.170922538962285,0.149548053420126
SNORA30,0.414978034676877,0.334581720013239,0.911163396269132,0.433498133885579,0.653668977853619,0.508887870081693
HSD3B7,0.230669471343169,0.0205546435939173,0.416675254049541,0.156085444981928,7.80518689064957e-08,0.0124746098940814
ZNF646,0.702080337936322,0.665139148248499,0.634316502408051,0.513860202898625,0.000250656929968936,0.926369526141365
BCKDK,0.0249349709559839,0.153770675011438,0.0928977003364923,0.0248315549979415,0.575378836391274,0.931177659270319
ITGAM,0.999791084103579,0.767077219469056,0.893769139235639,0.917623857620419,0.0450308318028393,0.759587858096505
ITGAX,0.187977910618827,0.192410000434155,0.35249117934455,0.114381530771401,0.00540409479030029,0.842982306641166
ITGAD,0.993661864471113,0.142394133536422,0.366924131989808,0.924897874330943,0.0462781311207747,0.111111279702548
ZNF720,0.497608941105018,0.183267067697479,0.944941489561987,0.418616955755154,0.0438893257442137,0.465674729370156
ZNF267,0.518640422257791,0.49594220460549,0.904748637713923,0.552588859276044,0.305542224769925,0.649460013128518
ORC6,0.959462583689961,0.979893109042191,0.814049371292126,0.911358693498576,0.00166366669583895,0.883238520405913
CNEP1R1,0.222475069081045,0.038870584701191,0.8892861620821,0.146860837997409,0.00870837343863285,0.184115230008586
HEATR3,0.0559391924000519,0.0713830926452178,0.409279754578536,0.0590488090850422,0.930836028492913,0.418655811175732
MIR6771,0.671156807621604,0.931616539327383,0.473830684677339,0.57963359959444,0.0338224792135529,0.694941845243526
CYLD,0.783637540191005,0.823911861987989,0.738839595855346,0.913100390153536,3.93702879050126e-05,0.692449921106015
MIR3181,0.891205095504794,0.932848425224423,0.824573363630438,0.89381667178162,0.979283560632607,0.822544419870909
MIR548AI,0.354585870723197,0.450729096643225,0.0430562691797355,0.347135654288242,0.614168664264537,0.0493646429976606
LOC102723373,0.598397487514683,0.996420115433319,0.589503030327069,0.669229572890492,0.00234850124091553,0.692229903648678
RBL2,0.829844699418393,0.728050696426742,0.862681924643351,0.923322875734869,0.00952780398665175,0.715114927505821
FTO,0.976872387865453,0.389461473949335,0.404416010145262,0.970161550634645,0.188257296408348,0.228716416172136
FTO-IT1,0.565233002490795,0.53682346310479,0.834127862991305,0.544725644991772,0.480761421223327,0.733705315944697
SLC6A2,0.81058331829757,0.371554094066211,0.202380550980871,0.906273562002319,0.00635811457143322,0.131819414102
OGFOD1,0.823049425765685,0.692588736163113,0.850614596259425,0.916197819132347,0.00921822097152118,0.686347987320314
MT2A,0.629239527916511,0.802791309963086,0.44947551538902,0.670458125944762,0.238597273060257,0.468329058472175
MT1E,0.684052850703635,0.422000858299256,0.92237517070364,0.634927250642683,0.19945581365076,0.748581602810859
MT1M,0.853975566106525,0.819891867344209,0.998373400005907,0.905550720137332,0.185131235330269,0.899267124044813
MT1JP,0.803920632908268,0.900392053597369,0.915365494280583,0.872776191130169,0.0591819144819305,0.988761797838189
MT1A,0.741783792641209,0.92628039418581,0.687886352407669,0.79598121336089,0.132731836218267,0.718557169513959
MT1B,0.84091456867211,0.584750914595849,0.93020027255235,0.726039726460698,0.0103996642504361,0.833744907817142
MT1F,0.615718748486304,0.311517518936728,0.898269656340829,0.508637796618333,0.0155183054430657,0.638078921790597
MT1H,0.990420112778304,0.825096457764569,0.982440078443842,0.901590481629819,0.00921174115714078,0.929137014848511
MT1IP,0.797928592711454,0.930344005026422,0.849038220703773,0.888382756617393,0.00926206750856204,0.83851537225467
HERPUD1,0.274360228063233,0.757646431323414,0.104687368300854,0.156391810191558,0.000997739021149247,0.354685364644109
CETP,0.931780046540583,0.94726122121206,0.959195176886268,0.941555987245736,0.00153704361809743,0.984341139133085
NLRC5,0.821955118862364,0.579452065130611,0.784354110489757,0.900127367436951,0.0322073694860624,0.571182526625851
RSPRY1,0.236556367088777,0.516399337740803,0.358925371419303,0.258862429549793,0.0630597111318404,0.899798646870377
ARL2BP,0.388661927131329,0.848613328287199,0.191629823576627,0.250945969637612,0.00124322268415148,0.397666134040654
CCL22,0.783271201235976,0.863517924200576,0.676154325018431,0.887323505768726,0.00164915363973524,0.690798281897697
ADGRG1,0.435033683686132,0.173807149093058,0.932585000701551,0.323593710193842,0.00725985942179734,0.363366291499778
ADGRG3,0.576302036854229,0.390666312899003,0.79616105491294,0.381265768019686,0.000157266657333403,0.53113961529071
TEPP,0.146527211610128,0.439169398068288,0.201542677197562,0.131048273973289,0.257497350242956,0.644360044936649
MMP15,0.927831627306261,0.582122582208116,0.713636541212434,0.880892020078156,0.243511167943689,0.50602649377772
CDH5,0.82058803726314,0.520078845543947,0.888078405133285,0.674541579046139,0.00197630228921514,0.537990640863417
LINC00920,0.0430445570983237,0.368511489720202,0.0638294522664297,0.0422887987908376,0.549651447622846,0.44083198117904
CMTM2,0.955494832697628,0.555271220472216,0.749983509626084,0.769253829860522,6.06137066452899e-05,0.493021181715097
CMTM3,0.342475927885019,0.533249726560287,0.489948591861686,0.343934683665927,4.43363385577468e-05,0.908126767626191
CES4A,0.105176779930437,0.226322907425036,0.229156417259623,0.0852340368953538,0.000210826525227969,0.873092329425978
C16orf70,0.847376237061646,0.853917560118136,0.909828474491708,0.959319755065227,0.00202938796005136,0.830122233520571
E2F4,0.235501663873533,0.181837353393405,0.70350447286163,0.239181435619054,0.874351770394865,0.517460840873718
TMEM208,0.894718189965412,0.271566360893855,0.242693399678299,0.974468020622454,0.0393621958860985,0.106341221503495
PARD6A,0.643962433268177,0.54096013271175,0.832331552095644,0.577321917895567,0.096341496717668,0.806526168135403
NUTF2,0.636836830226094,0.966945269992934,0.558126826843563,0.723248882581414,1.23588460498832e-05,0.793632937210513
PLA2G15,0.297832750470369,0.575102804715634,0.379345165887919,0.291552765585767,0.607324630020998,0.789545030655691
SLC7A6,0.843854080447618,0.480273741207392,0.72715718084378,0.870265555501613,0.525765501538496,0.469306035615196
PRMT7,0.737028234832207,0.760254496416408,0.78088072915784,0.695717578258884,0.276053168507667,0.92225187546593
CDH1,0.133367013157882,0.112968948363519,0.332786381425969,0.0780641020452684,0.00706512299629111,0.781466959054627
TANGO6,0.790537147852293,0.946776803412488,0.731869137899695,0.796205779332547,0.94455734342828,0.753068368499816
HAS3,0.511395812459471,0.292910779007816,0.795088213142302,0.511052279066962,0.843333296566163,0.306650487392807
UTP4,0.406307112827189,0.911546499971083,0.227478133164382,0.446473046694809,0.0214617380360872,0.376661202055185
CYB5B,0.692548098748213,0.902987259838734,0.471071165071644,0.55921753253377,0.00459910912492295,0.503944513508665
CALB2,0.606225861915915,0.44056755305675,0.525237947275152,0.332815749377385,1.9089992552637e-06,0.939409420847798
HP,0.632267698474202,0.931478903192812,0.688520241089963,0.717067729886175,7.74162059727283e-06,0.694499900484314
HPR,0.737467311269755,0.368168722604043,0.709228211565193,0.865730436689836,1.43546177378809e-06,0.578314751135304
PSMD7,0.791522553482338,0.894964586187861,0.698413993339578,0.878722359665211,0.0119069925870741,0.728834343819978
ZNRF1,0.0091196420960395,0.00536357010675085,0.147110428298708,0.00441523757722765,0.0213356172247424,0.531636787040369
VAT1L,0.506100487839027,0.611521683398154,0.36557205212911,0.560075452535629,0.00122845925928268,0.309355589473508
CENPN,0.968721326104419,0.838335654621127,0.709340177475436,0.896232619891926,0.00116064484279936,0.683848060863317
ATMIN,0.712100660330195,0.70673882581461,0.840902967791162,0.694767439550803,0.585422749753196,0.935227306284399
PLCG2,0.748455405246393,0.688475053968923,0.540935558425005,0.680793398484483,0.100499914305042,0.481242429953652
CDH13,0.77748380110154,0.720879964322507,0.729148691994582,0.61180045338727,0.000744893906891938,0.984919859568282
MIR3182,0.235940155240867,0.361588376597695,0.50428519009417,0.251988971471499,0.577215747239101,0.78847564837147
WFDC1,0.895964795142184,0.898852279086658,0.681850466725792,0.934461365342491,0.338176495763589,0.761192160921915
ATP2C2,0.283058739365021,0.223694500184767,0.458950470886431,0.181502554933887,0.00353107450898932,0.861352905117408
KLHL36,0.727166559728548,0.976564815220559,0.597318925650824,0.653666282502123,0.077662061055662,0.699314926996251
CRISPLD2,0.696005373926558,0.742978448466193,0.775426359066162,0.664728901872444,0.377341056488301,0.858686944643824
KIAA0513,0.640700437134275,0.501433393287098,0.718384276728652,0.469893176757067,0.000649815319424497,0.846671769999614
COX4I1,0.563147738397781,0.39906464114052,0.946299743443207,0.557673103665786,0.750591840894569,0.48164567413019
IRF8,0.234878096902582,0.717300888109458,0.247179343219757,0.246834727370709,0.779013805226427,0.514966126487889
MIR6774,0.713175399567346,0.689927632621168,0.805592918828838,0.656191736537518,0.151221968168832,0.947986732629295
TRAPPC2L,0.974945988704886,0.978450439983367,0.651673552509564,0.79214172624296,6.02653152977736e-05,0.840933339817393
ZNF276,0.918907667145869,0.683217882191329,0.814073147425426,0.959386635830152,0.00201387667020548,0.662854004152484
FAM157C,0.994583807788117,0.944902469469668,0.872748608954451,0.863632429072652,0.0008991376530009,0.940794029844029
MRPL28,0.411847670511967,0.304546604110157,0.781613092319854,0.3436456158108,0.0549712289538329,0.54940322451085
TMEM8A,0.779078527767024,0.852590412391742,0.729281519112311,0.822802259066774,0.2550807892782,0.700730582500265
JMJD8,0.2099054341304,0.111710739087432,0.848003556938791,0.227947068357931,0.0360868293864037,0.328439660387088
TSR3,0.428869267666499,0.952285368911544,0.341377421789784,0.463374134539582,0.204356879647663,0.543798463054804
CLCN7,0.56492157710995,0.109955579449373,0.426205895574595,0.593074686278744,0.45890172386739,0.0844300784519694
NME3,0.463290650388912,0.962671562975297,0.377978583458347,0.458663285801868,0.728931011295314,0.45361952519732
HAGH,0.829769307481718,0.578127483722125,0.593212252257628,0.882444377926636,0.170251760810623,0.436973528692649
MSRB1,0.824612461205001,0.635229036506723,0.968715844944924,0.739268982516128,0.0464628168949712,0.776589393727269
NTHL1,0.832167969212486,0.704589997566967,0.998950061982631,0.811377776918636,0.564476473826186,0.805987018146784
SNHG19,0.908033087813985,0.47472450308917,0.414511541217279,0.954587346793546,0.242697523116639,0.276742417250493
SNORD60,0.700920790539625,0.634314287787476,0.422312994127734,0.773087021812732,0.0227069858416895,0.363211699809855
ECI1,0.88746560418047,0.376044983970776,0.346809710756437,0.919677887964861,0.428448481198482,0.194620344921977
ELOB,0.990461098272371,0.916343684173839,0.789719088750584,0.940314651410894,0.214190476768703,0.809444399469188
ZNF200,0.223806252220423,0.599796021370627,0.287523219274485,0.237031908758166,0.00781572935386697,0.643921250961247
MEFV,0.544151857729361,0.853385997206098,0.368640145822024,0.605637171961023,0.000720638600262683,0.453167257393714
TRAP1,0.0473819646337688,0.53689695581697,0.0351683543190372,0.038903687286573,0.00171999892208934,0.216533359229063
PPL,0.522013214999315,0.660384377758261,0.719481284437418,0.569301277716194,0.0812029479662691,0.801785972334995
EEF2KMT,0.383411237888302,0.338691418495941,0.737524315115456,0.409138885845797,0.399640996456025,0.766866352892275
USP7,0.856902259705593,0.713220904046266,0.77924503713083,0.918923358829863,0.105988448454639,0.637724822187272
EMP2,0.262393373623264,0.341754685260765,0.365860585703721,0.182354669824602,0.0109846942496373,0.991691389112056
TEKT5,0.0320333708581075,0.237096368175331,0.0874689140776943,0.034546061010414,0.0896931750088993,0.540088165608485
TVP23A,0.665034101912736,0.423109274293677,0.812511870897307,0.69506081986541,0.44803587009336,0.451343574425111
DEXI,0.760091294960976,0.678857371293142,0.866838014231683,0.660943081952676,0.0245747433300819,0.805149858711692
MIR548H2,0.484554276215817,0.820751470672118,0.327792102589456,0.361572505853935,0.00507701779618323,0.570127248687231
TXNDC11,0.218562689842341,0.191275436613878,0.572492393736954,0.237582288906858,0.35251649960986,0.798480991679084
GSPT1,0.42011558159009,0.403405862103191,0.710274754581899,0.425761224322132,0.967139549609211,0.832104592692425
CPPED1,0.932961270925588,0.395516068758552,0.639906015466023,0.973977848270692,0.0189812387105336,0.398869105765404
LINC02185,0.113026917101656,0.912406106683144,0.0122802322343433,0.0545961162466825,0.00211423855326768,0.0826734253937403
LOC728138,0.140793592054239,0.211348882241506,0.478734847223471,0.152799879124977,0.556166018327682,0.59209443736741
NTAN1,0.845681436096714,0.442022763376591,0.504664475462322,0.997252742493686,2.07936131951157e-05,0.309437982109055
NPIPA5,0.857836070601101,0.824184958856633,0.702047583060822,0.903819547643599,0.242816285938166,0.669720996749677
MYH11,0.826542830397584,0.828837100214165,0.958221125670779,0.824574612557597,0.909254318486877,0.855264242662704
FOPNL,0.770627669343164,0.179636805914914,0.550808103929737,0.803254803978436,0.417139660310385,0.206988844855264
NOMO2,0.861908350735141,0.45551283349016,0.438339572310375,0.98428805534663,0.000891561614642035,0.278152484277993
SMG1,0.823434909596565,0.654119578206183,0.783397970764471,0.852873410747528,0.473812055473333,0.59180677012703
GDE1,0.471119268547685,0.681162293800647,0.619984357673927,0.51742656741931,0.0407797899679646,0.977551787224407
KNOP1,0.137124631533978,0.98058775009006,0.0529674136129657,0.123928082146284,0.286324876749827,0.144958343856665
THUMPD1,0.786385621751075,0.969137720361543,0.768419832659829,0.773341212084669,0.684007904826867,0.812593014195967
CRYM,0.865328954421584,0.971122157001339,0.851373500557183,0.873640020514647,0.870906214975795,0.92317927233501
IGSF6,0.347977802175923,0.851816900234025,0.168735188473342,0.316304570116178,0.232072477343762,0.517468226956013
USP31,0.779787838665969,0.764005581518118,0.756532306490122,0.66092857735569,0.00917890294133235,0.975074376896181
COG7,0.267251333039533,0.408950413154289,0.464169936162078,0.289319608986712,0.0159788321052817,0.847287853755013
NDUFAB1,0.427872938703596,0.471627045259067,0.593563220193429,0.366600700297875,0.0794891133092234,0.868534315416369
PALB2,0.347952484555134,0.445563378393408,0.63695144615648,0.370349262298893,0.472340996507787,0.784695608437191
ARHGAP17,0.654407353466705,0.506697033001737,0.765092230771899,0.556605420270407,0.025019590884487,0.936533615372164
LCMT1-AS1,0.253602235646256,0.945507262017916,0.182231656527092,0.277944008594719,0.0888614471725388,0.266353029728307
NSMCE1,0.838644911900286,0.355775178686218,0.453652481655607,0.876991081398556,0.336253611677319,0.228712910946099
GTF3C1,0.678156210646099,0.858384333894147,0.756207420374157,0.719576546425162,0.256511833965307,0.918391833421339
XPO6,0.92984624360335,0.378708152750469,0.769573772075956,0.753962575504109,0.000166580364138217,0.427645242534337
NUPR1,0.635958776489308,0.861217085991335,0.561410222832579,0.581470758086359,0.155156042568501,0.784243428198497
SULT1A1,0.416279444782781,0.252569470056477,0.896796124992609,0.434308390735021,2.88324454938066e-05,0.546885943064524
NPIPB11,0.79329805785352,0.673843418626905,0.467379333973135,0.824192377217108,0.448182112498114,0.419034268149589
CDIPT,0.425022053106546,0.67607607360266,0.552224668401125,0.465804165521708,0.0586775100381993,0.745480561832686
SEZ6L2,0.723663458242467,0.391220791408218,0.28900690528228,0.793913882484368,0.0340565659653716,0.199886388999105
HIRIP3,0.413227279947151,0.767398096386143,0.247542979118663,0.436921574299225,0.492764766517298,0.277364867007832
YPEL3,0.49730507754263,0.884055515907945,0.47985703068095,0.547511850292075,0.000387817457329172,0.725788834067841
MAPK3,0.936429394346032,0.864878493807433,0.930505548485625,0.984700727223915,0.227680060168999,0.866930698638313
NPIPB13,0.898742637792621,0.568714814902009,0.462050578264749,0.913582323541146,0.733361141667783,0.355385294347584
